id,user_id,step_id,step_type,response_data,created_at,updated_at,course_id_uuid,step_content
0111705c-8b4d-4dc2-b71f-166be33214a2,a4822511-4766-4212-ba2d-24741d9a7db1,24,reflection,"{""text"": ""this was very helpful"", ""title"": ""Reflection: Your project"", ""description"": ""What are you building with Lovable, and how will knowing more about debugging will help you?"", ""subDescription"": ""Knowing what you expect to gain from this course helps you get the most out of the challenges ahead.""}",2026-03-24 10:51:25.238494+00,2026-03-24 10:51:25.238494+00,aaab45b7-209a-4578-a515-3e55687f0c53,"{""description"": ""What are you building with Lovable, and how will knowing more about debugging will help you?"", ""placeholder"": ""I'm building... and knowing more about debugging will help me..."", ""subDescription"": ""Knowing what you expect to gain from this course helps you get the most out of the challenges ahead.""}"
6e4ce9a7-063d-43e7-88f3-3ef4b5a122fd,a4822511-4766-4212-ba2d-24741d9a7db1,23,quiz-question,"{""options"": [""Ignore them if the app works"", ""Restart the app repeatedly"", ""Prompt Lovable without any extra information"", ""Attach screenshots to your prompt""], ""question"": ""What is a helpful way to debug visual glitches in Lovable?"", ""isCorrect"": true, ""explanation"": ""Visual issues are easier to diagnose when you show Lovable exactly what looks wrong. Screenshots provide important context that text alone may miss."", ""selectedAnswer"": ""Attach screenshots to your prompt""}",2026-03-24 10:51:10.755518+00,2026-03-24 10:51:10.755518+00,aaab45b7-209a-4578-a515-3e55687f0c53,"{""options"": [""Ignore them if the app works"", ""Restart the app repeatedly"", ""Prompt Lovable without any extra information"", ""Attach screenshots to your prompt""], ""question"": ""What is a helpful way to debug visual glitches in Lovable?"", ""explanation"": ""Visual issues are easier to diagnose when you show Lovable exactly what looks wrong. Screenshots provide important context that text alone may miss."", ""correctAnswer"": 3}"
91af834f-4e77-4c11-826a-01dc76616f7a,a4822511-4766-4212-ba2d-24741d9a7db1,22,quiz-question,"{""options"": [""The app fails to start and shows an error message"", ""The layout is slightly off"", ""A button does nothing when clicked"", ""A missing image in the header""], ""question"": ""Which of the following is an example of a freeze or misbehaviour?"", ""isCorrect"": true, ""explanation"": ""Freezes and misbehaviours happen at runtime. The app starts, but specific features do not behave as expected."", ""selectedAnswer"": ""A button does nothing when clicked""}",2026-03-24 10:50:59.100193+00,2026-03-24 10:50:59.100193+00,aaab45b7-209a-4578-a515-3e55687f0c53,"{""options"": [""The app fails to start and shows an error message"", ""The layout is slightly off"", ""A button does nothing when clicked"", ""A missing image in the header""], ""question"": ""Which of the following is an example of a freeze or misbehaviour?"", ""explanation"": ""Freezes and misbehaviours happen at runtime. The app starts, but specific features do not behave as expected."", ""correctAnswer"": 2}"
6c080f6d-4188-48e1-87c9-8640c7eb1104,a4822511-4766-4212-ba2d-24741d9a7db1,21,quiz-question,"{""options"": [""They usually include clear error messages that AI can interpret well"", ""They do not affect users"", ""They fix themselves after a refresh"", ""They only happen once""], ""question"": ""Why are build errors often the easiest bugs to fix?"", ""isCorrect"": true, ""explanation"": ""Build errors typically provide explicit messages about what went wrong. This makes them well suited for AI-assisted fixes, such as Lovable’s 'Try to Fix' feature."", ""selectedAnswer"": ""They usually include clear error messages that AI can interpret well""}",2026-03-24 10:50:45.739966+00,2026-03-24 10:50:45.739966+00,aaab45b7-209a-4578-a515-3e55687f0c53,"{""options"": [""They usually include clear error messages that AI can interpret well"", ""They do not affect users"", ""They fix themselves after a refresh"", ""They only happen once""], ""question"": ""Why are build errors often the easiest bugs to fix?"", ""explanation"": ""Build errors typically provide explicit messages about what went wrong. This makes them well suited for AI-assisted fixes, such as Lovable’s 'Try to Fix' feature."", ""correctAnswer"": 0}"
328a4921-64ed-43c9-a7bd-af4650741ad8,a4822511-4766-4212-ba2d-24741d9a7db1,20,quiz-question,"{""options"": [""A visual issue that looks unpolished"", ""A feature that behaves inconsistently"", ""A bug that prevents the app from starting at all"", ""A minor performance slowdown""], ""question"": ""What is a build or compile-time error?"", ""isCorrect"": true, ""explanation"": ""These errors stop the app from loading entirely. They usually come with clear error messages in Lovable."", ""selectedAnswer"": ""A bug that prevents the app from starting at all""}",2026-03-24 10:50:35.259599+00,2026-03-24 10:50:35.259599+00,aaab45b7-209a-4578-a515-3e55687f0c53,"{""options"": [""A visual issue that looks unpolished"", ""A feature that behaves inconsistently"", ""A bug that prevents the app from starting at all"", ""A minor performance slowdown""], ""question"": ""What is a build or compile-time error?"", ""explanation"": ""These errors stop the app from loading entirely. They usually come with clear error messages in Lovable."", ""correctAnswer"": 2}"
cd6e3d47-9ee5-4ae1-8c45-13e3ec506b18,a4822511-4766-4212-ba2d-24741d9a7db1,9,quiz-question,"{""options"": [""When you open the app, and it crashes completely"", ""When users cannot find something, because the design is confusing"", ""When the code is too tangled to read"", ""When the app behaves differently from what you intended""], ""question"": ""What best describes a bug in an app?"", ""isCorrect"": true, ""explanation"": ""A bug is any mismatch between what you expect your app to do and what actually happens. It does not have to be a crash. Even small unexpected behaviours count."", ""selectedAnswer"": ""When the app behaves differently from what you intended""}",2026-03-24 10:46:40.533462+00,2026-03-24 10:46:40.533462+00,aaab45b7-209a-4578-a515-3e55687f0c53,"{""options"": [""When you open the app, and it crashes completely"", ""When users cannot find something, because the design is confusing"", ""When the code is too tangled to read"", ""When the app behaves differently from what you intended""], ""question"": ""What best describes a bug in an app?"", ""explanation"": ""A bug is any mismatch between what you expect your app to do and what actually happens. It does not have to be a crash. Even small unexpected behaviours count."", ""correctAnswer"": 3}"
0d2d1b7b-7fe9-4216-9c03-8b5157afc4cc,13ed6b1f-7155-4915-be70-05828d3586d5,24,reflection,"{""text"": ""n/a"", ""title"": ""Reflection: Your project"", ""description"": ""What are you building with Lovable, and how will knowing more about debugging will help you?"", ""subDescription"": ""Knowing what you expect to gain from this course helps you get the most out of the challenges ahead.""}",2026-03-09 01:39:08.843671+00,2026-03-09 01:39:08.843671+00,aaab45b7-209a-4578-a515-3e55687f0c53,"{""description"": ""What are you building with Lovable, and how will knowing more about debugging will help you?"", ""placeholder"": ""I'm building... and knowing more about debugging will help me..."", ""subDescription"": ""Knowing what you expect to gain from this course helps you get the most out of the challenges ahead.""}"
96f84e07-adce-47eb-9655-3c1473e38997,13ed6b1f-7155-4915-be70-05828d3586d5,23,quiz-question,"{""options"": [""Ignore them if the app works"", ""Restart the app repeatedly"", ""Prompt Lovable without any extra information"", ""Attach screenshots to your prompt""], ""question"": ""What is a helpful way to debug visual glitches in Lovable?"", ""isCorrect"": true, ""explanation"": ""Visual issues are easier to diagnose when you show Lovable exactly what looks wrong. Screenshots provide important context that text alone may miss."", ""selectedAnswer"": ""Attach screenshots to your prompt""}",2026-03-09 01:39:03.492063+00,2026-03-09 01:39:03.492063+00,aaab45b7-209a-4578-a515-3e55687f0c53,"{""options"": [""Ignore them if the app works"", ""Restart the app repeatedly"", ""Prompt Lovable without any extra information"", ""Attach screenshots to your prompt""], ""question"": ""What is a helpful way to debug visual glitches in Lovable?"", ""explanation"": ""Visual issues are easier to diagnose when you show Lovable exactly what looks wrong. Screenshots provide important context that text alone may miss."", ""correctAnswer"": 3}"
d7ea7886-272d-49d2-8eea-71c0e19d6e2e,13ed6b1f-7155-4915-be70-05828d3586d5,22,quiz-question,"{""options"": [""The app fails to start and shows an error message"", ""The layout is slightly off"", ""A button does nothing when clicked"", ""A missing image in the header""], ""question"": ""Which of the following is an example of a freeze or misbehaviour?"", ""isCorrect"": true, ""explanation"": ""Freezes and misbehaviours happen at runtime. The app starts, but specific features do not behave as expected."", ""selectedAnswer"": ""A button does nothing when clicked""}",2026-03-09 01:38:53.530584+00,2026-03-09 01:38:53.530584+00,aaab45b7-209a-4578-a515-3e55687f0c53,"{""options"": [""The app fails to start and shows an error message"", ""The layout is slightly off"", ""A button does nothing when clicked"", ""A missing image in the header""], ""question"": ""Which of the following is an example of a freeze or misbehaviour?"", ""explanation"": ""Freezes and misbehaviours happen at runtime. The app starts, but specific features do not behave as expected."", ""correctAnswer"": 2}"
54f1c1e2-1701-406a-a5cb-0b5e41c2c5dc,13ed6b1f-7155-4915-be70-05828d3586d5,21,quiz-question,"{""options"": [""They usually include clear error messages that AI can interpret well"", ""They do not affect users"", ""They fix themselves after a refresh"", ""They only happen once""], ""question"": ""Why are build errors often the easiest bugs to fix?"", ""isCorrect"": true, ""explanation"": ""Build errors typically provide explicit messages about what went wrong. This makes them well suited for AI-assisted fixes, such as Lovable’s 'Try to Fix' feature."", ""selectedAnswer"": ""They usually include clear error messages that AI can interpret well""}",2026-03-09 01:38:43.20866+00,2026-03-09 01:38:43.20866+00,aaab45b7-209a-4578-a515-3e55687f0c53,"{""options"": [""They usually include clear error messages that AI can interpret well"", ""They do not affect users"", ""They fix themselves after a refresh"", ""They only happen once""], ""question"": ""Why are build errors often the easiest bugs to fix?"", ""explanation"": ""Build errors typically provide explicit messages about what went wrong. This makes them well suited for AI-assisted fixes, such as Lovable’s 'Try to Fix' feature."", ""correctAnswer"": 0}"
